opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
George Washington,01/12/2019,76,56,Away,,,2335,249,2019,575
Duquesne,01/16/2019,68,74,Home,,,4603,194,2019,575
Davidson,01/19/2019,62,75,Away,,,4613,173,2019,575
Saint Joseph's,01/23/2019,70,74,Away,,,3088,606,2019,575
St. Bonaventure,01/26/2019,57,66,Home,,,6503,596,2019,575
Saint Louis,01/30/2019,84,81,Away,,,4597,609,2019,575
La Salle,02/02/2019,58,66,Home,,,6644,340,2019,575
George Mason,02/06/2019,81,67,Home,,,4769,248,2019,575
George Washington,02/09/2019,89,63,Home,,,6601,249,2019,575
VCU,02/13/2019,60,81,Away,,,7637,740,2019,575
Fordham,02/20/2019,72,69,Home,,,5001,236,2019,575
La Salle,02/23/2019,84,75,Away,,,2653,340,2019,575
George Mason,02/27/2019,63,77,Away,,,3281,248,2019,575
VCU,03/02/2019,66,69,Home,,,7201,740,2019,575
Massachusetts,03/06/2019,79,87,Away,,,2534,400,2019,575
Davidson,03/09/2019,69,73,Home,,,7002,173,2019,575
Fordham,03/13/2019,52,50,Neutral,"Brooklyn, NY",,4278,236,2019,575
Saint Louis,03/14/2019,68,71,Neutral,"Brooklyn, NY",,5968,609,2019,575
UCF,11/06/2018,70,84,Away,,,4870,128,2019,576
Coppin St.,11/19/2018,87,67,Home,,,1545,165,2019,576
Wagner,11/24/2018,89,65,Away,,,1147,748,2019,576
West Virginia,11/28/2018,78,92,Away,,,9124,768,2019,576
Hofstra,12/08/2018,73,89,Away,,,1676,283,2019,576
Norfolk St.,12/12/2018,81,71,Home,,,1587,485,2019,576
Robert Morris,12/15/2018,69,50,Home,,,1425,579,2019,576
Washington St.,12/17/2018,80,94,Away,,,1673,754,2019,576
Drake,12/19/2018,58,76,Away,,,2358,189,2019,576
Northern Colo.,12/22/2018,74,67,Neutral,"Las Vegas, NV",,0,502,2019,576
CSUN,12/23/2018,80,81,Neutral,"Las Vegas, NV",,0,101,2019,576
VCU,12/30/2018,79,90,Away,,,7637,740,2019,576
Fairfield,01/03/2019,83,82,Away,,,1021,220,2019,576
Quinnipiac,01/05/2019,72,67,Home,,,0,562,2019,576
Canisius,01/11/2019,82,73,Away,,,873,116,2019,576
Niagara,01/13/2019,104,84,Away,,,936,482,2019,576
Manhattan,01/19/2019,60,47,Home,,,1219,381,2019,576
Iona,01/25/2019,71,77,Away,,,1652,310,2019,576
Marist,01/27/2019,86,85,Home,,,1502,386,2019,576
Saint Peter's,01/31/2019,59,51,Home,,,1560,617,2019,576
Monmouth,02/02/2019,71,75,Away,,,2386,439,2019,576
Manhattan,02/05/2019,66,73,Away,,,937,381,2019,576
Canisius,02/08/2019,80,81,Home,,,1650,116,2019,576
Siena,02/10/2019,57,59,Home,,,1559,639,2019,576
Quinnipiac,02/12/2019,88,98,Away,,1 OT,311,562,2019,576
Monmouth,02/15/2019,81,72,Home,,,1650,439,2019,576
Saint Peter's,02/17/2019,71,65,Away,,,514,617,2019,576
Niagara,02/22/2019,97,81,Home,,,1589,482,2019,576
Iona,03/01/2019,79,86,Home,,,1650,310,2019,576
Marist,03/03/2019,75,64,Away,,,1619,386,2019,576
Siena,03/09/2019,81,87,Away,,,5336,639,2019,576
Wheaton (IL),11/10/2018,67,74,Away,,,712,778,2019,577
Wis.-La Crosse,11/17/2018,61,57,Home,,,501,795,2019,577
Wis. Lutheran,11/24/2018,85,69,Home,,,399,8911,2019,577
Knox,11/30/2018,84,80,Home,,,455,337,2019,577
Illinois Col.,12/01/2018,82,58,Home,,,469,297,2019,577
Beloit,12/05/2018,53,62,Home,,,369,53,2019,577
St. Norbert,12/08/2018,58,66,Away,,,723,614,2019,577
Wis.-Stevens Point,12/12/2018,49,71,Away,,,1313,802,2019,577
Wis.-Whitewater,12/15/2018,61,83,Home,,,369,805,2019,577
MacMurray,12/29/2018,63,59,Neutral,"Nashville, TN",,53,377,2019,577
Bridgewater St.,12/30/2018,79,63,Neutral,"Gallatin, TN",,68,76,2019,577
Lawrence,01/02/2019,80,67,Away,,,678,348,2019,577
Grinnell,01/05/2019,111,109,Home,,,629,264,2019,577
Cornell College,01/08/2019,94,69,Home,,,369,166,2019,577
Illinois Col.,01/12/2019,108,64,Away,,,95,297,2019,577
Beloit,01/16/2019,71,63,Away,,,215,53,2019,577
St. Norbert,01/19/2019,57,75,Home,,,369,614,2019,577
Monmouth (IL),01/25/2019,72,86,Away,,,275,438,2019,577
Grinnell,01/26/2019,92,107,Away,,,996,264,2019,577
Lake Forest,01/31/2019,69,73,Home,,,369,344,2019,577
Lawrence,02/02/2019,84,73,Home,,,469,348,2019,577
Cornell College,02/05/2019,84,65,Away,,,275,166,2019,577
Monmouth (IL),02/09/2019,63,66,Home,,,469,438,2019,577
Lake Forest,02/13/2019,91,84,Away,,,234,344,2019,577
Knox,02/16/2019,90,65,Away,,,200,337,2019,577
Cobleskill St.,11/10/2018,60,59,Away,,,186,30083,2019,580
Rochester (NY),11/13/2018,43,68,Home,,,0,581,2019,580
Wells,11/17/2018,72,54,Away,,,187,761,2019,580
Alfred,11/20/2018,76,88,Home,,,124,18,2019,580
Bard,11/30/2018,58,83,Home,,,123,962,2019,580
Union (NY),12/01/2018,68,74,Home,,,135,727,2019,580
Nazareth,12/06/2018,67,77,Neutral,"Rochester, NY",,268,461,2019,580
St. John Fisher,12/08/2018,65,80,Away,,,609,601,2019,580
D'Youville,01/02/2019,77,76,Away,,,145,1059,2019,580
Hobart,01/04/2019,62,71,Away,,,148,282,2019,580
Rensselaer,01/05/2019,67,80,Away,,,182,570,2019,580
Ithaca,01/08/2019,61,78,Home,,,100,313,2019,580
Skidmore,01/11/2019,59,70,Away,,,301,642,2019,580
Vassar,01/12/2019,55,70,Away,,,382,737,2019,580
St. Lawrence,01/18/2019,54,55,Home,,,111,607,2019,580
Rensselaer,01/25/2019,70,68,Home,,,135,570,2019,580
Hobart,01/26/2019,60,65,Home,,,135,282,2019,580
Clarkson,02/01/2019,65,61,Away,,,195,146,2019,580
St. Lawrence,02/02/2019,65,80,Away,,,194,607,2019,580
Ithaca,02/05/2019,70,82,Away,,,125,313,2019,580
Vassar,02/08/2019,73,75,Home,,,111,737,2019,580
Skidmore,02/09/2019,59,81,Home,,,111,642,2019,580
Clarkson,02/12/2019,55,85,Home,,,111,146,2019,580
Union (NY),02/15/2019,64,85,Away,,,211,727,2019,580
Bard,02/16/2019,54,62,Away,,,180,962,2019,580
New Hampshire,11/06/2018,54,108,Away,,,343,469,2019,18422
Newbury,11/09/2018,84,95,Home,,,100,21772,2019,18422
Lesley,11/10/2018,87,61,Home,,,100,24317,2019,18422
Castleton,11/13/2018,67,81,Away,,,488,123,2019,18422
Plymouth St.,11/15/2018,55,65,Neutral,"NHTI; Concord, N.H.",,100,548,2019,18422
New England Col.,11/20/2018,63,107,Home,,,40,467,2019,18422
Colby-Sawyer,11/28/2018,76,111,Home,,,75,152,2019,18422
Emmanuel (MA),12/01/2018,73,94,Home,,,75,215,2019,18422
Me.-Presque Isle,12/04/2018,59,86,Home,,,100,30040,2019,18422
MCLA,12/06/2018,64,75,Home,,,75,486,2019,18422
Norwich,12/08/2018,83,91,Home,,,75,511,2019,18422
St. Joseph's (ME),12/29/2018,62,117,Away,,,110,605,2019,18422
Regis (MA),12/30/2018,64,103,Neutral,"Standish, ME",,65,569,2019,18422
Emmanuel (MA),01/06/2019,67,82,Away,,,105,215,2019,18422
Lasell,01/10/2019,81,109,Home,,,75,8486,2019,18422
Albertus Magnus,01/12/2019,64,102,Away,,,135,2798,2019,18422
Johnson & Wales (RI),01/17/2019,60,104,Home,,,75,22626,2019,18422
Anna Maria,01/19/2019,72,81,Home,,,75,26,2019,18422
St. Joseph's (ME),01/23/2019,69,99,Away,,,101,605,2019,18422
St. Joseph (CT),01/26/2019,93,104,Home,,,300,8687,2019,18422
Colby-Sawyer,01/31/2019,59,106,Away,,,0,152,2019,18422
Regis (MA),02/02/2019,69,101,Away,,,349,569,2019,18422
Wentworth,02/05/2019,59,71,Home,,,50,762,2019,18422
Suffolk,02/09/2019,77,86,Home,,,50,684,2019,18422
Pine Manor,02/13/2019,87,97,Away,,,103,544,2019,18422
Norwich,02/16/2019,81,95,Away,,,175,511,2019,18422
Ursinus,11/09/2018,64,72,Neutral,"Grantham, PA",,150,730,2019,578
Clarks Summit,11/10/2018,90,47,Neutral,"Grantham, PA",,0,958,2019,578
Keuka,11/16/2018,54,58,Home,,,551,1159,2019,578
Staten Island,11/17/2018,88,57,Home,,,331,675,2019,578
Hampden-Sydney,11/25/2018,93,48,Home,,,991,269,2019,578
Southern Va.,11/27/2018,79,76,Away,,,201,30164,2019,578
Averett,12/01/2018,72,46,Home,,,1010,44,2019,578
Ferrum,12/05/2018,82,68,Home,,,910,225,2019,578
Va. Wesleyan,12/08/2018,56,65,Home,,,771,745,2019,578
Methodist,12/16/2018,77,70,Home,,,333,412,2019,578
Frostburg St.,12/29/2018,90,68,Home,,,311,243,2019,578
Mary Washington,12/30/2018,83,67,Home,,,562,390,2019,578
Wash. & Lee,01/02/2019,67,71,Away,,,119,752,2019,578
Bridgewater (VA),01/05/2019,77,67,Away,,,0,75,2019,578
Guilford,01/09/2019,72,65,Away,,,475,1112,2019,578
East. Mennonite,01/12/2019,67,63,Home,,,580,203,2019,578
Emory & Henry,01/16/2019,56,76,Away,,,526,216,2019,578
Shenandoah,01/19/2019,85,63,Away,,,311,637,2019,578
Randolph,01/23/2019,73,51,Home,,,672,566,2019,578
Va. Wesleyan,01/26/2019,56,66,Away,,,383,745,2019,578
Lynchburg,01/30/2019,78,56,Home,,,1101,374,2019,578
Randolph-Macon,02/02/2019,51,71,Away,,,1055,565,2019,578
Guilford,02/06/2019,76,59,Home,,,654,1112,2019,578
Ferrum,02/13/2019,72,59,Away,,,275,225,2019,578
Bridgewater (VA),02/16/2019,81,64,Home,,,1230,75,2019,578
Lynchburg,02/21/2019,74,72,Neutral,"Salem, VA",,737,374,2019,578
Guilford,02/23/2019,65,67,Neutral,"Salem, VA",,906,1112,2019,578
Southern California,11/06/2018,62,83,Away,,,2502,657,2019,579
Missouri St.,11/09/2018,60,74,Away,,,5038,669,2019,579
Mount Aloysius,11/14/2018,104,57,Home,,,1016,30036,2019,579
Mississippi Val.,11/17/2018,68,59,Home,,,1016,432,2019,579
Stetson,11/19/2018,81,72,Away,,,454,678,2019,579
Purdue,11/23/2018,46,84,Away,,,12859,559,2019,579
Youngstown St.,11/28/2018,76,56,Home,,,1016,817,2019,579
Drexel,12/01/2018,69,82,Away,,,1481,191,2019,579
Canisius,12/05/2018,62,68,Away,,,884,116,2019,579
Siena,12/08/2018,71,74,Home,,,1016,639,2019,579
Rider,12/15/2018,50,69,Away,,,1425,576,2019,579
Louisville,12/21/2018,59,73,Away,,,16249,367,2019,579
Hood,12/29/2018,108,51,Home,,,1016,8404,2019,579
Fairleigh Dickinson,01/03/2019,69,62,Home,,,1016,222,2019,579
Mt. St. Mary's,01/05/2019,62,59,Home,,,1016,450,2019,579
St. Francis Brooklyn,01/10/2019,52,49,Away,,,421,599,2019,579
LIU Brooklyn,01/12/2019,73,80,Away,,,572,361,2019,579
Bryant,01/19/2019,79,65,Away,,,533,81,2019,579
Central Conn. St.,01/21/2019,70,59,Away,,,985,127,2019,579
Sacred Heart,01/24/2019,72,64,Home,,,1016,590,2019,579
Wagner,01/26/2019,57,51,Home,,,1016,748,2019,579
Saint Francis (PA),01/31/2019,73,76,Home,,,1016,600,2019,579
Fairleigh Dickinson,02/02/2019,94,97,Away,,2 OT,610,222,2019,579
Bryant,02/07/2019,72,59,Home,,,1016,81,2019,579
Central Conn. St.,02/09/2019,68,77,Home,,,1016,127,2019,579
Mt. St. Mary's,02/14/2019,62,76,Away,,,1761,450,2019,579
Saint Francis (PA),02/16/2019,69,72,Away,,,1828,600,2019,579
LIU Brooklyn,02/21/2019,62,49,Home,,,1016,361,2019,579
St. Francis Brooklyn,02/23/2019,67,62,Home,,,1016,599,2019,579
Sacred Heart,02/28/2019,63,87,Away,,,556,590,2019,579
Wagner,03/02/2019,69,60,Away,,,1558,748,2019,579
St. Francis Brooklyn,03/06/2019,69,65,Home,,1 OT,1016,599,2019,579
Fairleigh Dickinson,03/09/2019,62,66,Away,,,1212,222,2019,579
Cornell,03/19/2019,98,89,Home,,1 OT,622,167,2019,579
Presbyterian,03/24/2019,70,77,Home,,,541,1320,2019,579
Nyack,11/09/2018,79,69,Neutral,"Amherst, NY",,48,1277,2019,30150
Caldwell,11/10/2018,70,84,Neutral,"Amherst, NY",,75,995,2019,30150
Notre Dame (OH),11/13/2018,83,67,Away,,,721,30126,2019,30150
Mercyhurst,11/17/2018,44,88,Away,,,572,408,2019,30150
Mansfield,11/20/2018,89,71,Home,,,400,384,2019,30150
American Int'l,12/01/2018,61,82,Away,,,298,22,2019,30150
Daemen,12/05/2018,70,78,Home,,,1000,30174,2019,30150
NYIT,12/14/2018,92,67,Away,,,123,477,2019,30150
LIU Post,12/16/2018,81,69,Away,,,115,362,2019,30150
Franklin Pierce,01/08/2019,81,76,Home,,,250,241,2019,30150
Queens (NY),01/11/2019,90,95,Home,,,600,560,2019,30150
Molloy,01/13/2019,77,83,Home,,,400,437,2019,30150
Bridgeport,01/18/2019,73,90,Away,,,118,74,2019,30150
Mercy,01/20/2019,76,63,Away,,,75,407,2019,30150
Dist. Columbia,01/25/2019,87,59,Home,,,900,186,2019,30150
St. Thomas Aquinas,01/27/2019,71,65,Home,,,500,1348,2019,30150
Daemen,02/02/2019,64,83,Away,,,162,30174,2019,30150
Mansfield,02/04/2019,65,75,Away,,,316,384,2019,30150
Queens (NY),02/08/2019,62,45,Away,,,75,560,2019,30150
Molloy,02/10/2019,87,83,Away,,,245,437,2019,30150
NYIT,02/15/2019,96,84,Home,,,400,477,2019,30150
LIU Post,02/17/2019,79,70,Home,,,400,362,2019,30150
Dist. Columbia,02/22/2019,61,76,Away,,,561,186,2019,30150
St. Thomas Aquinas,02/24/2019,64,90,Away,,,201,1348,2019,30150
Bridgeport,03/01/2019,62,67,Home,,,450,74,2019,30150
Mercy,03/03/2019,77,60,Home,,,800,407,2019,30150
Bridgeport,03/06/2019,82,92,Away,,,196,74,2019,30150
Piedmont Int'l,03/13/2019,70,60,Neutral,"MOCC Winona Lake, IN",,0,,2019,30150
Hannibal-La Grange,03/14/2019,63,61,Neutral,"MOCC Winona Lake, IN",,0,,2019,30150
Cedarville,03/16/2019,58,64,Neutral,"MOC Center; Winona Lake, IN",,310,30124,2019,30150
RIT,11/13/2018,68,43,Away,,,0,580,2019,581
Houghton,11/16/2018,73,64,Home,,,450,30160,2019,581
Baldwin Wallace,11/17/2018,64,55,Home,,,275,46,2019,581
Hobart,11/20/2018,81,63,Home,,,400,282,2019,581
Elmira,11/24/2018,84,73,Home,,,210,213,2019,581
Montclair St.,11/25/2018,54,45,Home,,,170,442,2019,581
SUNY Geneseo,12/04/2018,91,67,Home,,,200,247,2019,581
St. John Fisher,12/06/2018,86,82,Away,,1 OT,316,601,2019,581
Nazareth,12/08/2018,75,66,Neutral,"Pittsford, NY",,517,461,2019,581
Ithaca,12/11/2018,70,85,Away,,,204,313,2019,581
Catholic,01/02/2019,68,60,Away,,,276,124,2019,581
Emory,01/05/2019,87,76,Home,,,321,217,2019,581
Chicago,01/11/2019,80,85,Away,,,234,137,2019,581
Washington-St. Louis,01/13/2019,62,93,Away,,,217,755,2019,581
Carnegie Mellon,01/18/2019,78,70,Home,,,415,119,2019,581
CWRU,01/21/2019,81,68,Home,,,220,122,2019,581
NYU,01/25/2019,71,55,Home,,,642,479,2019,581
Brandeis,01/27/2019,69,75,Home,,,220,73,2019,581
NYU,02/01/2019,66,63,Away,,,650,479,2019,581
Brandeis,02/03/2019,78,52,Away,,,250,73,2019,581
Chicago,02/08/2019,63,57,Home,,,354,137,2019,581
Washington-St. Louis,02/10/2019,78,48,Home,,,556,755,2019,581
Carnegie Mellon,02/15/2019,79,58,Away,,,189,119,2019,581
CWRU,02/17/2019,68,62,Away,,,0,122,2019,581
Emory,02/23/2019,82,92,Away,,,558,217,2019,581
Farmingdale St.,03/01/2019,85,68,Home,,,854,27892,2019,581
Amherst,03/02/2019,67,75,Home,,,964,24,2019,581
Northern Ill.,11/06/2018,54,93,Away,,,843,503,2019,582
Carroll (WI),11/10/2018,63,100,Away,,,734,120,2019,582
Concordia Chicago,11/15/2018,79,86,Away,,,213,160,2019,582
Augustana (IL),11/24/2018,64,78,Home,,,284,40,2019,582
MSOE,11/27/2018,89,108,Home,,,184,20220,2019,582
Dominican (IL),12/01/2018,70,85,Home,,,134,1332,2019,582
Marian (WI),12/05/2018,115,110,Away,,4 OT,293,1196,2019,582
Aurora,12/08/2018,112,103,Away,,,587,42,2019,582
Knox,12/12/2018,90,59,Home,,,119,337,2019,582
Edgewood,12/15/2018,86,73,Home,,,211,1066,2019,582
Dubuque,12/18/2018,72,87,Neutral,"Daytona Beach, FL",,0,192,2019,582
St. Joseph (CT),12/20/2018,62,85,Neutral,"Daytona Beach, FL",,0,8687,2019,582
Lakeland,01/03/2019,99,79,Home,,,184,1164,2019,582
Aurora,01/05/2019,108,102,Home,,1 OT,227,42,2019,582
Benedictine (IL),01/09/2019,79,82,Home,,,111,296,2019,582
Dominican (IL),01/12/2019,81,76,Away,,,145,1332,2019,582
Wis. Lutheran,01/15/2019,85,84,Home,,,192,8911,2019,582
Concordia Wisconsin,01/19/2019,83,90,Away,,,313,1036,2019,582
MSOE,01/23/2019,76,88,Away,,,178,20220,2019,582
IIT,01/26/2019,74,71,Home,,,359,30172,2019,582
Marian (WI),01/31/2019,80,72,Home,,,148,1196,2019,582
Benedictine (IL),02/02/2019,93,78,Away,,,428,296,2019,582
Concordia Chicago,02/06/2019,104,102,Home,,1 OT,398,160,2019,582
Edgewood,02/09/2019,94,109,Away,,,508,1066,2019,582
Lakeland,02/14/2019,70,73,Away,,,280,1164,2019,582
IIT,02/16/2019,65,70,Away,,,298,30172,2019,582
IIT,02/20/2019,68,75,Away,,,409,30172,2019,582
Purdue Northwest,11/09/2018,103,73,Neutral,"Liberty, MO",,207,30222,2019,1328
Davenport,11/10/2018,62,73,Neutral,"Liberty, MO",,175,30221,2019,1328
Washburn,11/14/2018,72,76,Away,,,1782,2814,2019,1328
Rogers St.,11/17/2018,95,87,Away,,1 OT,1322,30180,2019,1328
York (NE),11/24/2018,91,61,Home,,,325,,2019,1328
Truman,11/29/2018,60,64,Away,,,340,499,2019,1328
Quincy,12/01/2018,72,56,Away,,,800,561,2019,1328
Benedictine (KS),12/05/2018,75,69,Home,,,1050,,2019,1328
Emporia St.,12/15/2018,95,90,Home,,,430,1071,2019,1328
Missouri Western,12/19/2018,81,89,Away,,,1012,9013,2019,1328
Newman,12/29/2018,81,85,Home,,1 OT,366,30054,2019,1328
Missouri S&T,01/03/2019,72,69,Home,,,316,435,2019,1328
Drury,01/05/2019,62,60,Home,,,510,1057,2019,1328
Kansas Christian,01/08/2019,115,76,Home,,,192,,2019,1328
William Jewell,01/12/2019,88,75,Home,,,233,30120,2019,1328
Southern Ind.,01/17/2019,59,78,Home,,,333,661,2019,1328
Bellarmine,01/19/2019,71,82,Home,,,250,52,2019,1328
UIndy,01/24/2019,66,68,Away,,,489,309,2019,1328
Lewis,01/26/2019,70,73,Away,,,517,354,2019,1328
Mo.-St. Louis,01/31/2019,59,75,Away,,,531,436,2019,1328
Maryville (MO),02/02/2019,70,67,Away,,,393,395,2019,1328
Ill.-Springfield,02/07/2019,83,73,Home,,,600,30050,2019,1328
McKendree,02/09/2019,75,55,Home,,,325,30138,2019,1328
Quincy,02/14/2019,71,50,Home,,,344,561,2019,1328
Truman,02/16/2019,75,69,Home,,,555,499,2019,1328
William Jewell,02/23/2019,96,80,Away,,,1238,30120,2019,1328
Drury,02/28/2019,71,79,Away,,,1222,1057,2019,1328
Missouri S&T,03/02/2019,81,74,Away,,,423,435,2019,1328
Bellarmine,03/07/2019,64,75,Neutral,"Edwardsville, IL",1 OT,259,52,2019,1328
Coast Guard,11/08/2018,54,71,Away,,,253,722,2019,583
Worcester St.,11/11/2018,88,68,Home,,,250,809,2019,583
Anna Maria,11/16/2018,99,91,Home,,,250,26,2019,583
Tufts,11/17/2018,84,88,Home,,,150,717,2019,583
Wheaton (MA),11/20/2018,68,75,Away,,,234,779,2019,583
UMass Dartmouth,11/25/2018,68,72,Home,,,120,656,2019,583
Western New Eng.,11/28/2018,87,85,Away,,,205,775,2019,583
U New England,12/01/2018,90,80,Home,,,140,1255,2019,583
Salve Regina,12/04/2018,68,54,Away,,,275,623,2019,583
Connecticut Col.,12/08/2018,68,78,Home,,,120,163,2019,583
Suffolk,12/11/2018,51,83,Away,,,104,684,2019,583
Westfield St.,12/30/2018,70,63,Away,,,173,777,2019,583
Wentworth,01/03/2019,72,81,Home,,,110,762,2019,583
Endicott,01/05/2019,83,78,Away,,,200,8981,2019,583
Curry,01/08/2019,88,53,Home,,,90,170,2019,583
Gordon,01/12/2019,91,94,Away,,1 OT,200,1099,2019,583
Nichols,01/16/2019,84,89,Home,,,120,484,2019,583
U New England,01/19/2019,102,89,Away,,,201,1255,2019,583
Salve Regina,01/22/2019,83,64,Home,,,175,623,2019,583
Wentworth,01/26/2019,84,72,Away,,,275,762,2019,583
Gordon,02/02/2019,94,103,Home,,,450,1099,2019,583
Nichols,02/05/2019,77,110,Away,,,257,484,2019,583
Endicott,02/09/2019,86,82,Home,,,350,8981,2019,583
Curry,02/13/2019,96,76,Away,,,75,170,2019,583
Western New Eng.,02/16/2019,88,73,Home,,,100,775,2019,583
U New England,02/19/2019,102,87,Home,,,200,1255,2019,583
Gordon,02/21/2019,89,103,Away,,,604,1099,2019,583
MSU Texas,11/09/2018,75,80,Away,,,757,1222,2019,30180
Colorado St.-Pueblo,11/10/2018,68,60,Neutral,"Wichita Falls, TX",,350,2720,2019,30180
Northeastern St.,11/14/2018,71,66,Home,,,1262,12810,2019,30180
Rockhurst,11/17/2018,87,95,Home,,1 OT,1322,1328,2019,30180
Southwestern Okla.,11/20/2018,100,85,Home,,,975,8744,2019,30180
Sacred Heart (PR),11/23/2018,81,69,Neutral,"San Juan, PR",,0,,2019,30180
P.R.-Rio Piedras,11/24/2018,54,48,Neutral,"San Juan, PR",,0,2716,2019,30180
Ark.-Fort Smith,11/29/2018,70,69,Home,,,1238,30105,2019,30180
Emporia St.,12/01/2018,70,82,Away,,,1012,1071,2019,30180
Randall,12/14/2018,78,65,Home,,,1542,,2019,30180
Wis.-Parkside,12/18/2018,68,58,Neutral,"Fort Smith, AR",,278,799,2019,30180
Cameron,12/19/2018,61,59,Neutral,"Fort Smith, Ark.",,58,996,2019,30180
Okla. Panhandle,12/29/2018,81,74,Home,,,854,,2019,30180
Okla. Baptist,12/31/2018,82,80,Away,,,374,30202,2019,30180
Ecclesia,01/07/2019,104,62,Home,,,872,,2019,30180
Newman,01/10/2019,75,65,Away,,,1031,30054,2019,30180
DBU,01/12/2019,63,93,Away,,,243,1045,2019,30180
Lubbock Christian,01/17/2019,75,80,Away,,,1359,30177,2019,30180
St. Edward's,01/19/2019,82,88,Home,,,1221,1334,2019,30180
St. Mary's (TX),01/24/2019,78,74,Away,,1 OT,277,1346,2019,30180
Tex. A&M Int'l,01/26/2019,88,80,Away,,,396,30090,2019,30180
Ark.-Fort Smith,01/30/2019,76,77,Away,,1 OT,1104,30105,2019,30180
DBU,02/06/2019,80,94,Home,,,937,1045,2019,30180
Okla. Christian,02/09/2019,87,71,Home,,,1221,30179,2019,30180
St. Edward's,02/13/2019,63,89,Away,,,458,1334,2019,30180
Lubbock Christian,02/16/2019,72,76,Home,,,1171,30177,2019,30180
St. Mary's (TX),02/21/2019,88,76,Home,,,1245,1346,2019,30180
Tex. A&M Int'l,02/23/2019,52,51,Home,,,1085,30090,2019,30180
Newman,02/27/2019,64,75,Away,,,534,30054,2019,30180
Okla. Christian,03/02/2019,64,60,Away,,,325,30179,2019,30180
Newman,03/08/2019,70,61,Neutral,"Tulsa, OK",,650,30054,2019,30180
St. Edward's,03/09/2019,62,87,Neutral,"Tulsa, OK",,750,1334,2019,30180
Benedict,11/09/2018,72,60,Neutral,"Melbourne, FL",,35,55,2019,584
AUM,11/10/2018,86,76,Neutral,"Melbourne, FL",,100,30093,2019,584
Ave Maria,11/12/2018,84,75,Home,,,488,,2019,584
Southeastern (FL),11/19/2018,90,70,Home,,,378,,2019,584
P.R.-Mayaguez,11/21/2018,81,52,Home,,,197,24361,2019,584
Embry-Riddle (FL),11/28/2018,69,81,Home,,,306,9680,2019,584
Lynn,12/01/2018,80,90,Home,,,318,20794,2019,584
Warner,12/05/2018,98,57,Home,,,185,,2019,584
Palm Beach Atl.,12/07/2018,80,79,Away,,,79,30045,2019,584
Angelo St.,12/18/2018,79,89,Neutral,"Las Vegas, NV",,0,25,2019,584
Tarleton St.,12/19/2018,53,72,Neutral,"Las Vegas, NV",,100,1395,2019,584
Saint Leo,12/29/2018,80,67,Away,,,247,608,2019,584
Nova Southeastern,01/02/2019,65,92,Home,,,408,24639,2019,584
Barry,01/05/2019,60,71,Home,,,407,49,2019,584
Tampa,01/09/2019,62,75,Away,,,70,689,2019,584
Eckerd,01/12/2019,62,66,Away,,,267,208,2019,584
Fla. Southern,01/19/2019,83,69,Home,,,903,233,2019,584
Florida Tech,01/23/2019,65,88,Home,,,231,230,2019,584
Lynn,01/26/2019,77,80,Away,,,451,20794,2019,584
Embry-Riddle (FL),01/30/2019,73,79,Away,,,1348,9680,2019,584
Saint Leo,02/02/2019,94,99,Home,,,298,608,2019,584
Nova Southeastern,02/06/2019,58,87,Away,,,684,24639,2019,584
Palm Beach Atl.,02/09/2019,80,91,Home,,,391,30045,2019,584
Tampa,02/13/2019,88,95,Home,,,204,689,2019,584
Barry,02/16/2019,61,76,Away,,,864,49,2019,584
Eckerd,02/23/2019,62,70,Home,,,418,208,2019,584
Florida Tech,02/27/2019,84,72,Away,,,254,230,2019,584
Fla. Southern,03/02/2019,100,105,Away,,,567,233,2019,584
LaGrange,11/17/2018,78,72,Neutral,"Memphis, TN",,125,1162,2019,585
Louisiana Col.,11/18/2018,62,74,Neutral,"Memphis, TN",,125,1182,2019,585
Fontbonne,11/20/2018,83,57,Away,,,105,11538,2019,585
Wabash,11/26/2018,74,77,Away,,,531,747,2019,585
DePauw,11/28/2018,67,71,Home,,,250,177,2019,585
Defiance,12/01/2018,76,66,Away,,,176,1050,2019,585
Mt. St. Joseph,12/05/2018,70,55,Away,,,300,8567,2019,585
Transylvania,12/08/2018,75,78,Home,,,410,28749,2019,585
Boyce,12/13/2018,93,67,Home,,,200,,2019,585
Manchester,12/15/2018,62,48,Away,,,115,1192,2019,585
Millikin,12/22/2018,102,75,Home,,,325,424,2019,585
Hanover,01/02/2019,74,68,Home,,,185,1115,2019,585
Earlham,01/05/2019,79,68,Home,,,225,195,2019,585
Franklin,01/09/2019,74,71,Away,,1 OT,211,2694,2019,585
Bluffton,01/12/2019,49,55,Away,,,400,987,2019,585
Anderson (IN),01/16/2019,78,72,Home,,,500,939,2019,585
Defiance,01/19/2019,84,48,Home,,,300,1050,2019,585
Mt. St. Joseph,01/23/2019,67,52,Home,,,650,8567,2019,585
Transylvania,01/26/2019,70,81,Away,,,300,28749,2019,585
Hanover,01/30/2019,68,72,Away,,,831,1115,2019,585
Bluffton,02/02/2019,70,49,Home,,,450,987,2019,585
Franklin,02/06/2019,67,65,Home,,,275,2694,2019,585
Earlham,02/09/2019,74,64,Away,,,243,195,2019,585
Anderson (IN),02/13/2019,62,72,Away,,,286,939,2019,585
Manchester,02/16/2019,68,59,Home,,,600,1192,2019,585
