opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
Keene St.,01/29/2020,53,67,Away,,,663,330,2020,123
Rhode Island Col.,02/01/2020,73,61,Home,,,97,571,2020,123
Western Conn. St.,02/08/2020,67,77,Away,,,220,770,2020,123
UMass Boston,02/12/2020,43,69,Home,,,57,401,2020,123
Southern Me.,02/15/2020,57,74,Away,,,333,662,2020,123
Plymouth St.,02/19/2020,49,69,Away,,,1345,548,2020,123
Eastern Conn. St.,02/22/2020,69,59,Home,,,98,200,2020,123
Vermont Tech,11/08/2019,97,106,Neutral,"Johnson, VT",,55,,2020,30065
MCLA,11/09/2019,95,88,Neutral,"Johnson, VT",,55,486,2020,30065
Norwich,11/12/2019,103,97,Home,,,115,511,2020,30065
Bryant,11/15/2019,67,116,Away,,,654,81,2020,30065
SUNY Potsdam,11/17/2019,79,96,Home,,,112,552,2020,30065
Sarah Lawrence,11/21/2019,79,103,Away,,,149,30163,2020,30065
Pratt,11/23/2019,87,83,Away,,,100,2715,2020,30065
Eastern Nazarene,12/04/2019,90,114,Away,,,120,1064,2020,30065
Husson,12/07/2019,83,94,Away,,,200,1133,2020,30065
Maine Maritime,12/08/2019,94,87,Away,,,0,378,2020,30065
Colby-Sawyer,12/10/2019,92,95,Home,,,230,152,2020,30065
New England Col.,01/04/2020,75,116,Away,,,116,467,2020,30065
SUNY Delhi,01/07/2020,92,108,Home,,,60,30225,2020,30065
Me.-Farmington,01/10/2020,51,83,Home,,,125,379,2020,30065
Thomas (ME),01/11/2020,83,100,Home,,,45,2758,2020,30065
Thomas (ME),01/17/2020,70,76,Away,,,134,2758,2020,30065
Me.-Farmington,01/18/2020,77,109,Away,,,946,379,2020,30065
NVU-Johnson,01/25/2020,79,98,Home,,,110,324,2020,30065
Plymouth St.,01/28/2020,60,92,Away,,,372,548,2020,30065
Me.-Presque Isle,01/31/2020,80,86,Away,,,107,30040,2020,30065
Me.-Presque Isle,02/01/2020,97,98,Away,,,95,30040,2020,30065
Maine Maritime,02/08/2020,107,73,Home,,,75,378,2020,30065
Husson,02/09/2020,98,99,Home,,,67,1133,2020,30065
SUNY Canton,02/14/2020,92,90,Home,,,75,30165,2020,30065
SUNY Canton,02/15/2020,81,77,Home,,,140,30165,2020,30065
NVU-Johnson,02/18/2020,71,77,Away,,,125,324,2020,30065
MCLA,11/08/2019,63,77,Home,,,108,486,2020,324
Vermont Tech,11/09/2019,95,87,Home,,1 OT,110,,2020,324
Plymouth St.,11/12/2019,66,80,Away,,,324,548,2020,324
Curry,11/15/2019,87,77,Away,,,119,170,2020,324
Castleton,11/22/2019,48,53,Neutral,"Barre, VT",,95,123,2020,324
Vermont Tech,11/23/2019,75,83,Neutral,"Barre, VT",,165,,2020,324
Middlebury,11/26/2019,77,87,Home,,,60,420,2020,324
Maine Maritime,12/07/2019,74,60,Away,,,139,378,2020,324
Husson,12/08/2019,74,85,Away,,,135,1133,2020,324
New England Col.,12/10/2019,95,105,Home,,,60,467,2020,324
Elms,12/14/2019,81,84,Away,,,0,532,2020,324
SUNY Delhi,01/06/2020,61,85,Home,,,45,30225,2020,324
Thomas (ME),01/10/2020,69,75,Home,,,45,2758,2020,324
Me.-Farmington,01/11/2020,60,95,Home,,,80,379,2020,324
Norwich,01/14/2020,60,63,Home,,,60,511,2020,324
Me.-Farmington,01/17/2020,59,84,Away,,,741,379,2020,324
Thomas (ME),01/18/2020,58,68,Away,,,124,2758,2020,324
NVU-Lyndon,01/25/2020,98,79,Away,,,110,30065,2020,324
SUNY Canton,01/31/2020,51,68,Home,,,120,30165,2020,324
SUNY Canton,02/01/2020,40,65,Home,,,70,30165,2020,324
Husson,02/08/2020,85,70,Home,,,50,1133,2020,324
Maine Maritime,02/09/2020,62,56,Home,,,50,378,2020,324
Me.-Presque Isle,02/14/2020,48,74,Away,,,0,30040,2020,324
Me.-Presque Isle,02/15/2020,68,73,Away,,,105,30040,2020,324
NVU-Lyndon,02/18/2020,77,71,Home,,,125,30065,2020,324
Husson,02/22/2020,61,70,Away,,,350,1133,2020,324
Centre,11/14/2019,76,77,Home,,,841,132,2020,747
Earlham,11/19/2019,85,72,Home,,,671,195,2020,747
Greenville,11/22/2019,137,131,Neutral,"Waukesha, WI",,212,1111,2020,747
Carroll (WI),11/23/2019,86,78,Away,,,237,120,2020,747
Mt. St. Joseph,11/26/2019,84,72,Home,,,386,8567,2020,747
Elmhurst,11/30/2019,66,83,Away,,,395,212,2020,747
Ohio Wesleyan,12/04/2019,79,61,Home,,,639,520,2020,747
Wooster,12/07/2019,74,79,Away,,,971,807,2020,747
Denison,12/14/2019,75,65,Away,,,290,182,2020,747
Rose-Hulman,12/17/2019,64,76,Away,,,123,585,2020,747
Allegheny,01/04/2020,70,76,Away,,,212,19,2020,747
Hiram,01/05/2020,80,68,Away,,,101,281,2020,747
Oberlin,01/11/2020,81,61,Home,,,763,515,2020,747
Wittenberg,01/15/2020,74,84,Away,,,1591,806,2020,747
Kenyon,01/18/2020,85,57,Home,,,637,335,2020,747
DePauw,01/22/2020,53,58,Away,,,850,177,2020,747
Denison,01/25/2020,88,65,Home,,,827,182,2020,747
Ohio Wesleyan,01/29/2020,80,77,Away,,,375,520,2020,747
Wooster,02/01/2020,68,67,Home,,,931,807,2020,747
Allegheny,02/07/2020,83,71,Home,,,683,19,2020,747
Hiram,02/08/2020,87,78,Home,,,687,281,2020,747
DePauw,02/12/2020,71,64,Home,,,1138,177,2020,747
Kenyon,02/15/2020,91,79,Away,,,150,335,2020,747
Wittenberg,02/19/2020,69,78,Home,,,1152,806,2020,747
Oberlin,02/22/2020,76,54,Away,,,479,515,2020,747
Denison,02/25/2020,69,75,Home,,,380,182,2020,747
Seton Hall,11/05/2019,71,105,Away,,,1655,635,2020,748
Penn St.,11/09/2019,64,91,Away,,,6372,539,2020,748
Wesley,11/12/2019,97,67,Home,,,1231,763,2020,748
NJIT,11/16/2019,69,88,Away,,,1255,471,2020,748
Saint Peter's,11/20/2019,81,77,Away,,1 OT,520,617,2020,748
Stony Brook,11/23/2019,84,87,Home,,1 OT,1266,683,2020,748
St. John's (NY),11/30/2019,63,86,Away,,,3253,603,2020,748
Hartford,12/14/2019,63,71,Away,,,698,272,2020,748
La Salle,12/18/2019,60,74,Away,,,1074,340,2020,748
Army West Point,12/21/2019,82,62,Home,,,1119,725,2020,748
Fairfield,12/28/2019,54,66,Home,,,1203,220,2020,748
Mt. St. Mary's,01/02/2020,66,47,Away,,,1267,450,2020,748
Sacred Heart,01/04/2020,74,81,Home,,,1804,590,2020,748
Saint Francis (PA),01/09/2020,62,80,Away,,,537,600,2020,748
Robert Morris,01/11/2020,62,94,Away,,,1097,579,2020,748
St. Francis Brooklyn,01/18/2020,64,69,Home,,,1127,599,2020,748
LIU Brooklyn,01/20/2020,72,64,Home,,,1373,361,2020,748
Bryant,01/23/2020,58,79,Away,,,917,81,2020,748
Central Conn. St.,01/25/2020,76,86,Away,,,1084,127,2020,748
Fairleigh Dickinson,01/30/2020,63,68,Home,,,1183,222,2020,748
Robert Morris,02/06/2020,62,67,Home,,,1253,579,2020,748
Saint Francis (PA),02/08/2020,68,85,Home,,,1531,600,2020,748
Fairleigh Dickinson,02/13/2020,73,106,Away,,,537,222,2020,748
Merrimack,02/15/2020,59,68,Away,,,1500,410,2020,748
Mt. St. Mary's,02/18/2020,67,61,Home,,,1039,450,2020,748
Central Conn. St.,02/21/2020,68,56,Home,,,1009,127,2020,748
St. Francis Brooklyn,02/23/2020,75,71,Away,,1 OT,513,599,2020,748
LIU Brooklyn,02/27/2020,66,74,Away,,,763,361,2020,748
Bryant,02/29/2020,59,80,Home,,,1614,81,2020,748
Boston College,11/06/2019,70,77,Away,,,4815,67,2020,749
Columbia,11/10/2019,65,63,Home,,,4451,158,2020,749
UNC Asheville,11/13/2019,98,79,Home,,,4187,456,2020,749
Charlotte,11/17/2019,65,67,Away,,1 OT,4819,458,2020,749
Davidson,11/22/2019,82,70,Away,,,4200,173,2020,749
Col. of Charleston,11/28/2019,65,56,Neutral,"Anaheim, CA",,0,1014,2020,749
Long Beach St.,11/29/2019,88,75,Neutral,"Fullerton, CA",,4179,99,2020,749
Arizona,12/01/2019,66,73,Neutral,"Fullerton, CA",,2185,29,2020,749
Penn St.,12/04/2019,54,76,Away,,,6476,539,2020,749
NC State,12/07/2019,82,91,Home,,,6118,490,2020,749
Xavier,12/14/2019,80,78,Home,,,5847,812,2020,749
N.C. A&T,12/21/2019,76,64,Home,,,5156,488,2020,749
Pittsburgh,01/04/2020,69,65,Away,,,10155,545,2020,749
Florida St.,01/08/2020,68,78,Home,,,5277,234,2020,749
Duke,01/11/2020,59,90,Away,,,9314,193,2020,749
Virginia Tech,01/14/2020,70,80,Home,,,4873,742,2020,749
Boston College,01/19/2020,80,62,Home,,,6872,67,2020,749
Clemson,01/21/2020,68,71,Away,,,6951,147,2020,749
Virginia,01/26/2020,63,65,Home,,1 OT,7752,746,2020,749
Notre Dame,01/29/2020,80,90,Away,,,6402,513,2020,749
Clemson,02/01/2020,56,44,Home,,,7113,147,2020,749
Louisville,02/05/2020,76,86,Away,,,15270,367,2020,749
Syracuse,02/08/2020,73,75,Away,,,22927,688,2020,749
North Carolina,02/11/2020,74,57,Home,,,10894,457,2020,749
Miami (FL),02/15/2020,54,71,Away,,,5360,415,2020,749
Georgia Tech,02/19/2020,79,86,Home,,,7562,255,2020,749
Duke,02/25/2020,113,101,Home,,2 OT,11681,193,2020,749
Notre Dame,02/29/2020,84,73,Home,,,8870,513,2020,749
North Carolina,03/03/2020,83,93,Away,,,21280,457,2020,749
NC State,03/06/2020,64,84,Away,,,15824,490,2020,749
Pittsburgh,03/10/2020,72,81,Neutral,"Greensboro, NC",,0,545,2020,749
Maryville (MO),11/09/2019,87,63,Neutral,"Tiffin, OH",,170,395,2020,30141
Mo.-St. Louis,11/10/2019,76,58,Neutral,"Tiffin, OH",,156,436,2020,30141
Franciscan,11/12/2019,110,52,Home,,,1000,30069,2020,30141
Wright St.-Lake,11/16/2019,123,62,Home,,,123,,2020,30141
Penn St.-Altoona,11/23/2019,119,76,Home,,,185,25719,2020,30141
Roberts Wesleyan,11/26/2019,87,84,Away,,,150,30150,2020,30141
Lake Erie,12/07/2019,85,88,Home,,1 OT,238,2746,2020,30141
Tiffin,12/14/2019,81,70,Away,,,212,1403,2020,30141
Ohio Dominican,12/16/2019,70,48,Away,,,231,30119,2020,30141
Saint Leo,12/20/2019,57,64,Away,,,237,608,2020,30141
Southeastern (FL),12/21/2019,80,72,Away,,,119,,2020,30141
Carnegie Mellon,12/31/2019,92,72,Home,,,203,119,2020,30141
Ky. Wesleyan,01/02/2020,80,59,Home,,,510,333,2020,30141
Trevecca Nazarene,01/04/2020,65,36,Home,,,387,30002,2020,30141
Bluefield St.,01/07/2020,88,64,Home,,,206,985,2020,30141
Cedarville,01/11/2020,86,56,Home,,,1002,30124,2020,30141
Alderson Broaddus,01/16/2020,99,72,Home,,,308,934,2020,30141
Ohio Valley,01/18/2020,98,60,Away,,,350,15207,2020,30141
Hillsdale,01/23/2020,67,62,Home,,,630,280,2020,30141
Findlay,01/25/2020,81,72,Home,,,1004,1079,2020,30141
Findlay,02/01/2020,86,91,Away,,,1024,1079,2020,30141
Alderson Broaddus,02/06/2020,75,64,Home,,,215,934,2020,30141
Ohio Valley,02/08/2020,96,81,Home,,,342,15207,2020,30141
Hillsdale,02/13/2020,74,84,Away,,,419,280,2020,30141
Malone,02/17/2020,76,77,Away,,,1100,30137,2020,30141
Cedarville,02/22/2020,64,74,Away,,,713,30124,2020,30141
Malone,02/26/2020,74,59,Home,,,1145,30137,2020,30141
Lake Erie,02/29/2020,82,72,Away,,,430,2746,2020,30141
Ohio Dominican,03/03/2020,67,66,Home,,,215,30119,2020,30141
Findlay,03/06/2020,81,72,Away,,,892,1079,2020,30141
Ky. Wesleyan,03/07/2020,69,48,Neutral,"Findlay, OH",,127,333,2020,30141
Cornell College,11/09/2019,72,64,Home,,,300,166,2020,750
Grinnell,11/12/2019,92,74,Away,,,562,264,2020,750
Iowa Wesleyan,11/15/2019,82,69,Home,,,500,30173,2020,750
Cornell College,11/16/2019,69,86,Home,,,100,166,2020,750
Bethel (MN),11/19/2019,68,73,Home,,,355,60,2020,750
Wis.-Eau Claire,11/26/2019,70,79,Away,,,150,793,2020,750
Wis.-La Crosse,11/30/2019,65,74,Away,,,180,795,2020,750
Central (IA),12/04/2019,79,92,Away,,,300,126,2020,750
Buena Vista,12/07/2019,75,89,Away,,,600,84,2020,750
Neb. Wesleyan,12/14/2019,69,85,Home,,,450,462,2020,750
Concordia Wisconsin,12/21/2019,83,73,Neutral,"Fort Lauderdale, FL",,52,1036,2020,750
SUNY New Paltz,12/22/2019,56,57,Neutral,"Fort Lauderdale, FL",,42,475,2020,750
Dubuque,01/04/2020,95,79,Home,,,500,192,2020,750
Loras,01/11/2020,83,65,Home,,,450,364,2020,750
Luther,01/15/2020,80,71,Home,,,500,372,2020,750
Coe,01/18/2020,92,94,Away,,1 OT,380,150,2020,750
Simpson,01/22/2020,65,71,Away,,,389,641,2020,750
Neb. Wesleyan,01/25/2020,64,95,Away,,,874,462,2020,750
Coe,01/29/2020,63,79,Home,,,400,150,2020,750
Central (IA),02/01/2020,97,88,Home,,,400,126,2020,750
Luther,02/05/2020,71,64,Away,,,583,372,2020,750
Buena Vista,02/12/2020,67,91,Home,,,350,84,2020,750
Simpson,02/15/2020,73,87,Home,,,550,641,2020,750
Loras,02/19/2020,84,81,Away,,,350,364,2020,750
Dubuque,02/22/2020,92,81,Away,,,800,192,2020,750
Loras,02/25/2020,79,74,Away,,,300,364,2020,750
Coe,02/27/2020,75,103,Away,,,240,150,2020,750
Franciscan,11/08/2019,66,64,Away,,,404,30069,2020,751
Pitt.-Greensburg,11/12/2019,74,67,Home,,,625,11839,2020,751
Morrisville St.,11/15/2019,63,59,Neutral,"Buffalo, NY",,102,30067,2020,751
Buffalo St.,11/16/2019,71,78,Away,,,0,85,2020,751
Kenyon,11/20/2019,73,55,Home,,,88,335,2020,751
Hiram,11/23/2019,81,74,Home,,,304,281,2020,751
Mt. St. Joseph,11/30/2019,57,64,Home,,,73,8567,2020,751
Saint Vincent,12/04/2019,71,93,Away,,,410,30064,2020,751
Geneva,12/07/2019,73,58,Home,,,328,30084,2020,751
Chatham,12/18/2019,63,51,Home,,,85,10972,2020,751
Carnegie Mellon,12/19/2019,70,87,Away,,,88,119,2020,751
Westminster (PA),01/04/2020,56,69,Away,,,230,1451,2020,751
Thiel,01/08/2020,74,65,Home,,,203,707,2020,751
Waynesburg,01/11/2020,70,85,Away,,,141,1434,2020,751
Carlow,01/15/2020,69,70,Home,,,169,,2020,751
Bethany (WV),01/18/2020,63,46,Away,,,200,59,2020,751
Grove City,01/22/2020,57,68,Home,,,309,265,2020,751
Saint Vincent,01/25/2020,75,74,Home,,,623,30064,2020,751
Geneva,01/29/2020,62,63,Away,,,350,30084,2020,751
Chatham,02/01/2020,64,68,Away,,,350,10972,2020,751
Westminster (PA),02/05/2020,82,74,Home,,1 OT,417,1451,2020,751
Thiel,02/08/2020,83,72,Away,,,100,707,2020,751
Waynesburg,02/12/2020,71,65,Home,,,423,1434,2020,751
Bethany (WV),02/19/2020,83,76,Home,,,318,59,2020,751
Grove City,02/22/2020,72,74,Away,,,500,265,2020,751
Geneva,02/25/2020,77,79,Home,,,523,30084,2020,751
William Peace,11/10/2019,100,82,Away,,,298,17094,2020,752
Eastern,11/16/2019,76,79,Neutral,"Fredericksburg, VA",,0,8968,2020,752
Merchant Marine,11/17/2019,65,53,Neutral,"Fredericksburg, VA",,0,724,2020,752
Randolph-Macon,11/20/2019,68,79,Home,,,104,565,2020,752
Whittier,11/22/2019,116,71,Home,,,115,781,2020,752
Southern Va.,11/26/2019,81,73,Away,,,98,30164,2020,752
Hampden-Sydney,12/01/2019,81,60,Home,,,151,269,2020,752
Randolph,12/04/2019,68,89,Home,,,64,566,2020,752
Schreiner,12/16/2019,83,78,Neutral,"San Antonio, TX",,188,1355,2020,752
Trinity (TX),12/17/2019,88,71,Away,,,101,715,2020,752
St. Mary's (MD),12/28/2019,79,65,Home,,,172,611,2020,752
Gettysburg,12/30/2019,83,55,Home,,,73,258,2020,752
Bridgewater (VA),01/08/2020,76,62,Home,,,142,75,2020,752
Va. Wesleyan,01/11/2020,74,82,Away,,,370,745,2020,752
Randolph,01/15/2020,81,65,Away,,,125,566,2020,752
Shenandoah,01/18/2020,87,77,Home,,,237,637,2020,752
Roanoke,01/22/2020,70,64,Home,,,117,578,2020,752
Lynchburg,01/25/2020,84,80,Away,,,283,374,2020,752
Emory & Henry,01/29/2020,100,87,Away,,,115,216,2020,752
Guilford,02/01/2020,90,61,Home,,,331,1112,2020,752
Shenandoah,02/05/2020,77,72,Away,,,307,637,2020,752
Roanoke,02/12/2020,71,50,Away,,,678,578,2020,752
Randolph-Macon,02/15/2020,50,72,Away,,,1050,565,2020,752
East. Mennonite,02/19/2020,80,57,Home,,,141,203,2020,752
Ferrum,02/22/2020,96,85,Away,,,325,225,2020,752
Lynchburg,02/28/2020,83,84,Neutral,"Salem, VA",,411,374,2020,752
Minnesota St.,11/08/2019,78,71,Neutral,"Kansas City, MO",1 OT,525,383,2020,2814
Winona St.,11/09/2019,67,54,Neutral,"Kansas City, MO",,525,790,2020,2814
Rockhurst,11/15/2019,55,57,Away,,,902,1328,2020,2814
Ottawa (KS),11/20/2019,103,73,Home,,,1542,,2020,2814
Southwestern Okla.,11/29/2019,73,84,Home,,,1243,8744,2020,2814
Truman,11/30/2019,60,62,Home,,,1496,499,2020,2814
Pittsburg St.,12/05/2019,66,59,Away,,,1203,1314,2020,2814
Mo. Southern St.,12/07/2019,83,90,Away,,,1812,9012,2020,2814
Kansas Christian,12/14/2019,103,51,Home,,,113,,2020,2814
Tampa,12/18/2019,87,73,Neutral,"Fort Lauderdale, FL",,79,689,2020,2814
Palm Beach Atl.,12/19/2019,66,82,Neutral,"Fort Lauderdale, FL",,67,30045,2020,2814
Emporia St.,01/04/2020,80,78,Home,,,3013,1071,2020,2814
Missouri Western,01/09/2020,86,76,Home,,,1654,9013,2020,2814
Northwest Mo. St.,01/11/2020,68,73,Home,,,1763,507,2020,2814
Neb.-Kearney,01/16/2020,51,79,Away,,,1171,1156,2020,2814
Fort Hays St.,01/18/2020,75,72,Away,,,2575,9011,2020,2814
Central Okla.,01/23/2020,65,51,Home,,,1685,1009,2020,2814
Newman,01/25/2020,80,67,Home,,,1665,30054,2020,2814
Lincoln (MO),01/29/2020,75,50,Away,,,917,356,2020,2814
Central Mo.,02/01/2020,56,59,Away,,,1260,130,2020,2814
Mo. Southern St.,02/06/2020,87,91,Home,,,1865,9012,2020,2814
Pittsburg St.,02/08/2020,76,75,Home,,,1974,1314,2020,2814
Northeastern St.,02/13/2020,86,72,Away,,,752,12810,2020,2814
Rogers St.,02/15/2020,62,80,Away,,,1761,30180,2020,2814
Central Mo.,02/20/2020,76,74,Home,,,1917,130,2020,2814
Lincoln (MO),02/22/2020,72,67,Home,,,2102,356,2020,2814
Northwest Mo. St.,02/27/2020,61,69,Away,,,2012,507,2020,2814
Missouri Western,02/29/2020,80,94,Away,,,1889,9013,2020,2814
Missouri Western,03/06/2020,70,72,Neutral,"Kansas City, MO",,0,9013,2020,2814
Baylor,11/08/2019,67,64,Neutral,"Anchorage, AK",,5117,51,2020,756
Mt. St. Mary's,11/12/2019,56,46,Home,,,7480,450,2020,756
Tennessee,11/16/2019,62,75,Neutral,"Toronto, Ontario, CAN",,6802,694,2020,756
Maine,11/19/2019,72,53,Home,,,8072,380,2020,756
Montana,11/22/2019,73,56,Home,,,8370,441,2020,756
San Diego,11/24/2019,88,69,Home,,,8537,627,2020,756
South Dakota,12/02/2019,75,55,Home,,,7178,650,2020,756
Eastern Wash.,12/04/2019,90,80,Home,,,7419,207,2020,756
Gonzaga,12/08/2019,76,83,Home,,,9268,260,2020,756
Seattle U,12/17/2019,81,59,Home,,,7760,1356,2020,756
Ball St.,12/22/2019,85,64,Neutral,"Honolulu, HI",,0,47,2020,756
Hawaii,12/23/2019,72,61,Away,,,5757,277,2020,756
Houston,12/25/2019,71,75,Neutral,"Honolulu, HI",,6356,288,2020,756
UCLA,01/02/2020,64,66,Home,,,9027,110,2020,756
Southern California,01/05/2020,72,40,Home,,,8774,657,2020,756
Stanford,01/09/2020,55,61,Away,,,5328,674,2020,756
California,01/11/2020,58,61,Away,,1 OT,4660,107,2020,756
Oregon St.,01/16/2020,64,56,Home,,,8207,528,2020,756
Oregon,01/18/2020,61,64,Home,,1 OT,9268,529,2020,756
Utah,01/23/2020,66,67,Away,,,9396,732,2020,756
Colorado,01/25/2020,62,76,Away,,,9521,157,2020,756
Arizona,01/30/2020,72,75,Home,,,9123,29,2020,756
Arizona St.,02/01/2020,83,87,Home,,,9066,28,2020,756
Washington St.,02/09/2020,67,79,Away,,,4866,754,2020,756
Southern California,02/13/2020,56,62,Away,,,4765,657,2020,756
UCLA,02/15/2020,57,67,Away,,,8014,110,2020,756
Stanford,02/20/2020,64,72,Home,,,8622,674,2020,756
California,02/22/2020,87,52,Home,,,8873,107,2020,756
Washington St.,02/28/2020,74,78,Home,,,9131,754,2020,756
Arizona St.,03/05/2020,90,83,Away,,,9829,28,2020,756
Arizona,03/07/2020,69,63,Away,,,13604,29,2020,756
Arizona,03/11/2020,70,77,Neutral,"Las Vegas, NV",,8048,29,2020,756
St. Mary's (MD),11/08/2019,77,75,Away,,1 OT,405,611,2020,753
Randolph-Macon,11/09/2019,47,74,Neutral,"Saint Marys City, MD",,52,565,2020,753
Navy,11/10/2019,56,87,Away,,,719,726,2020,753
Yeshiva,11/17/2019,68,78,Home,,,220,814,2020,753
Cairn,11/21/2019,83,75,Home,,,204,1305,2020,753
Penn St. Harrisburg,11/23/2019,78,85,Home,,,220,30081,2020,753
Swarthmore,11/26/2019,56,68,Away,,,320,686,2020,753
Chicago,11/30/2019,51,85,Away,,,141,137,2020,753
Muhlenberg,12/04/2019,66,74,Home,,,215,453,2020,753
Franklin & Marshall,12/07/2019,66,61,Home,,,244,239,2020,753
Ursinus,12/18/2019,73,84,Away,,,68,730,2020,753
Chris. Newport,01/02/2020,57,89,Home,,,65,139,2020,753
Haverford,01/09/2020,51,72,Away,,,82,276,2020,753
Johns Hopkins,01/11/2020,83,86,Home,,1 OT,240,322,2020,753
McDaniel,01/15/2020,67,51,Home,,,120,773,2020,753
Gettysburg,01/18/2020,100,99,Away,,2 OT,220,258,2020,753
Muhlenberg,01/22/2020,73,79,Away,,,103,453,2020,753
Dickinson,01/25/2020,92,91,Home,,1 OT,483,185,2020,753
Swarthmore,01/29/2020,66,77,Home,,,396,686,2020,753
Franklin & Marshall,02/01/2020,55,43,Away,,,617,239,2020,753
Haverford,02/06/2020,59,74,Home,,,255,276,2020,753
Johns Hopkins,02/08/2020,51,81,Away,,,350,322,2020,753
Ursinus,02/12/2020,66,80,Home,,,219,730,2020,753
Gettysburg,02/15/2020,79,70,Home,,,389,258,2020,753
McDaniel,02/19/2020,82,75,Away,,1 OT,256,773,2020,753
Dickinson,02/22/2020,59,57,Away,,,360,185,2020,753
Muhlenberg,02/25/2020,72,84,Away,,,413,453,2020,753
Seattle U,11/07/2019,85,54,Home,,,2810,1356,2020,754
Santa Clara,11/12/2019,62,70,Away,,,1202,631,2020,754
Idaho St.,11/17/2019,72,61,Home,,,2704,294,2020,754
Omaha,11/21/2019,77,85,Home,,,2204,464,2020,754
Nebraska,11/25/2019,71,82,Neutral,"George Town, Grand Cayman",,660,463,2020,754
Old Dominion,11/26/2019,66,50,Neutral,"Grand Cayman, TBA",,406,523,2020,754
Colorado St.,11/27/2019,69,79,Neutral,"Grand Cayman, TBA",,1023,156,2020,754
Idaho,12/04/2019,78,65,Away,,,1316,295,2020,754
New Mexico St.,12/07/2019,63,54,Home,,,1222,472,2020,754
UC Riverside,12/15/2019,70,56,Home,,,1995,111,2020,754
Florida A&M,12/19/2019,87,73,Home,,,1987,228,2020,754
Incarnate Word,12/21/2019,87,59,Home,,,2037,2743,2020,754
Ark.-Pine Bluff,12/29/2019,65,50,Home,,,2122,2678,2020,754
Southern California,01/02/2020,56,65,Home,,,2256,657,2020,754
UCLA,01/04/2020,79,71,Home,,1 OT,2825,110,2020,754
California,01/09/2020,66,73,Away,,,3953,107,2020,754
Stanford,01/11/2020,62,88,Away,,,3526,674,2020,754
Oregon,01/16/2020,72,61,Home,,,3082,529,2020,754
Oregon St.,01/18/2020,89,76,Home,,,10380,528,2020,754
Colorado,01/23/2020,56,78,Away,,,7864,157,2020,754
Utah,01/25/2020,64,76,Away,,,9807,732,2020,754
Arizona St.,01/29/2020,67,65,Home,,,2811,28,2020,754
Arizona,02/01/2020,49,66,Home,,,4032,29,2020,754
Washington,02/09/2020,79,67,Home,,,4866,756,2020,754
UCLA,02/13/2020,83,86,Away,,1 OT,5125,110,2020,754
Southern California,02/15/2020,51,70,Away,,,4057,657,2020,754
California,02/19/2020,57,66,Home,,,2860,107,2020,754
Stanford,02/23/2020,57,75,Home,,,3618,674,2020,754
Washington,02/28/2020,78,74,Away,,,9131,756,2020,754
Arizona,03/05/2020,62,83,Away,,,13052,29,2020,754
Arizona St.,03/07/2020,74,83,Away,,,8829,28,2020,754
Colorado,03/11/2020,82,68,Neutral,"Las Vegas, NV",,7452,157,2020,754
Arizona St.,03/12/2020,0,0,Neutral,"Las Vegas, NV",,0,28,2020,754
Illinois Col.,11/10/2019,85,76,Away,,,462,297,2020,755
Wis.-Whitewater,11/15/2019,90,86,Away,,,553,805,2020,755
Wis.-Platteville,11/16/2019,63,76,Away,,,473,800,2020,755
Coe,11/22/2019,93,79,Home,,,628,150,2020,755
Wis.-Eau Claire,11/23/2019,56,55,Home,,,476,793,2020,755
Webster,11/26/2019,80,58,Home,,,237,759,2020,755
Augustana (IL),12/01/2019,73,70,Home,,,321,40,2020,755
Rhodes,12/04/2019,80,55,Home,,,179,573,2020,755
Fontbonne,12/10/2019,86,44,Away,,,145,11538,2020,755
Ill. Wesleyan,12/19/2019,97,88,Away,,,412,300,2020,755
Millikin,12/31/2019,61,63,Away,,,125,424,2020,755
Chicago,01/11/2020,66,65,Home,,,677,137,2020,755
CWRU,01/17/2020,88,66,Away,,,261,122,2020,755
Carnegie Mellon,01/19/2020,80,72,Away,,,157,119,2020,755
Brandeis,01/24/2020,70,60,Home,,,1134,73,2020,755
NYU,01/26/2020,73,70,Home,,,511,479,2020,755
Rochester (NY),01/31/2020,76,66,Home,,,2042,581,2020,755
Emory,02/02/2020,67,80,Home,,,630,217,2020,755
Rochester (NY),02/07/2020,69,61,Away,,,512,581,2020,755
Emory,02/09/2020,68,73,Away,,,410,217,2020,755
CWRU,02/14/2020,77,71,Home,,,577,122,2020,755
Carnegie Mellon,02/16/2020,99,68,Home,,,520,119,2020,755
Brandeis,02/21/2020,77,70,Away,,,183,73,2020,755
NYU,02/23/2020,82,62,Away,,,555,479,2020,755
Chicago,02/29/2020,70,77,Away,,,823,137,2020,755
Bethany Lutheran,03/06/2020,102,68,Neutral,"Lincoln, NE",,226,30038,2020,755
Neb. Wesleyan,03/07/2020,79,58,Away,,,668,462,2020,755
Ohio Dominican,11/08/2019,86,87,Home,,2 OT,433,30119,2020,757
Lake Erie,11/10/2019,69,64,Away,,,162,2746,2020,757
Lewis,11/16/2019,67,66,Away,,,327,354,2020,757
Hillsdale,11/27/2019,65,60,Away,,,265,280,2020,757
Ferris St.,12/05/2019,86,96,Away,,,1256,224,2020,757
Lake Superior St.,12/07/2019,63,67,Away,,,0,345,2020,757
Ashland,12/14/2019,69,64,Away,,,789,35,2020,757
