opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
N.C. A&T,02/10/2018,90,85,Home,,,320,488,2018,647
Hampton,02/17/2018,66,79,Away,,,4254,270,2018,647
Norfolk St.,02/19/2018,62,76,Away,,,1343,485,2018,647
N.C. Central,02/24/2018,102,79,Home,,,655,489,2018,647
Florida A&M,02/26/2018,74,76,Away,,,1918,228,2018,647
Savannah St.,03/01/2018,81,94,Home,,,320,632,2018,647
Morgan St.,03/06/2018,80,83,Neutral,2018 Men's Basketball Tournament,,3926,446,2018,647
Mayville St.,11/11/2017,87,59,Home,,,1838,,2018,650
Bowling Green,11/13/2017,88,79,Away,,,1237,71,2018,650
TCU,11/15/2017,71,76,Away,,,5939,698,2018,650
Grambling,11/18/2017,84,55,Home,,,2054,261,2018,650
Mt. Marty,11/20/2017,93,54,Home,,,2050,,2018,650
Southern Miss.,11/24/2017,84,71,Neutral,"Sioux Falls, SD (Sanford Pentagon)",,1105,664,2018,650
Northern Colo.,11/25/2017,62,63,Neutral,"Sioux Falls, SD (Sanford Pentagon)",,1248,502,2018,650
Youngstown St.,11/26/2017,81,53,Neutral,"Sioux Falls, SD (Sanford Pentagon)",,467,817,2018,650
UMKC,11/30/2017,82,63,Away,,,1257,2707,2018,650
Duke,12/02/2017,80,96,Away,,,9314,193,2018,650
Drake,12/06/2017,93,65,Home,,,2101,189,2018,650
Eastern Wash.,12/10/2017,75,73,Home,,,1998,207,2018,650
Northern Ariz.,12/14/2017,90,77,Away,,,256,501,2018,650
San Jose St.,12/17/2017,76,62,Away,,,1424,630,2018,650
UCLA,12/19/2017,82,85,Away,,,5767,110,2018,650
Northland,12/21/2017,88,42,Home,,,1774,1267,2018,650
Denver,12/30/2017,82,71,Home,,,2334,183,2018,650
Western Ill.,01/03/2018,62,50,Home,,,1766,771,2018,650
North Dakota St.,01/06/2018,79,84,Home,,,2206,493,2018,650
Fort Wayne,01/11/2018,68,58,Away,,,1464,308,2018,650
Oral Roberts,01/17/2018,82,70,Home,,,2351,527,2018,650
Omaha,01/20/2018,85,71,Away,,,3070,464,2018,650
South Dakota St.,01/24/2018,87,68,Home,,,5004,649,2018,650
Denver,01/27/2018,68,84,Away,,,432,183,2018,650
Western Ill.,02/01/2018,80,54,Away,,,567,771,2018,650
North Dakota St.,02/03/2018,76,72,Away,,,3722,493,2018,650
Fort Wayne,02/08/2018,86,69,Home,,,2387,308,2018,650
Peru St.,02/11/2018,98,55,Home,,,1961,,2018,650
Oral Roberts,02/14/2018,85,67,Away,,,2027,527,2018,650
Omaha,02/17/2018,79,64,Home,,,2864,464,2018,650
South Dakota St.,02/22/2018,72,76,Away,,,4138,649,2018,650
Omaha,03/03/2018,87,73,Neutral,"PREMIER Center; Sioux Falls, S.D.",,10771,464,2018,650
Denver,03/05/2018,76,58,Neutral,"PREMIER Center; Sioux Falls, S.D.",,8835,183,2018,650
South Dakota St.,03/06/2018,87,97,Neutral,"PREMIER Center, Sioux Falls, S.D.",,11114,649,2018,650
North Texas,03/14/2018,77,90,Home,,,1348,497,2018,650
Tex. A&M-Kingsville,11/10/2017,53,71,Away,,,476,696,2018,30139
Tex. A&M Int'l,11/11/2017,93,66,Away,,,568,30090,2018,30139
Johnson & Wales (CO),11/17/2017,67,65,Home,,,765,30046,2018,30139
Mary,11/21/2017,81,92,Home,,,354,30075,2018,30139
MSU Denver,12/01/2017,58,61,Home,,,564,413,2018,30139
UC-Colo. Springs,12/02/2017,80,63,Home,,,399,9754,2018,30139
Colo. Christian,12/08/2017,77,64,Away,,,442,11403,2018,30139
Colo. Sch. of Mines,12/09/2017,67,94,Away,,,357,155,2018,30139
Chadron St.,12/15/2017,66,52,Home,,,489,1012,2018,30139
Regis (CO),12/16/2017,82,84,Home,,,506,568,2018,30139
Neb. Christian,12/18/2017,81,53,Home,,,401,,2018,30139
N.M. Highlands,12/30/2017,67,75,Home,,,211,8577,2018,30139
Colorado St.-Pueblo,01/05/2018,74,87,Away,,,1228,2720,2018,30139
N.M. Highlands,01/06/2018,56,84,Away,,,150,8577,2018,30139
Adams St.,01/12/2018,70,80,Home,,,887,929,2018,30139
Fort Lewis,01/13/2018,68,73,Home,,,476,1083,2018,30139
Black Hills St.,01/16/2018,69,92,Away,,,1217,30134,2018,30139
Westminster (UT),01/20/2018,43,76,Home,,,323,30209,2018,30139
Western St.,01/26/2018,75,87,Away,,,223,2759,2018,30139
Colorado Mesa,01/27/2018,71,77,Away,,,956,11416,2018,30139
UC-Colo. Springs,02/02/2018,83,71,Away,,,217,9754,2018,30139
MSU Denver,02/03/2018,55,63,Away,,,790,413,2018,30139
Black Hills St.,02/06/2018,65,66,Home,,,1126,30134,2018,30139
Colo. Sch. of Mines,02/10/2018,52,73,Home,,,578,155,2018,30139
Western St.,02/16/2018,66,77,Home,,,657,2759,2018,30139
Regis (CO),02/23/2018,69,77,Away,,,352,568,2018,30139
Chadron St.,02/24/2018,88,85,Away,,3 OT,525,1012,2018,30139
UC Irvine,11/10/2017,65,54,Home,,,2669,109,2018,649
Mary,11/12/2017,78,54,Home,,,1248,30075,2018,649
Alabama St.,11/14/2017,94,63,Home,,,1887,7,2018,649
Kansas,11/17/2017,64,98,Away,,,16300,328,2018,649
Wyoming,11/20/2017,65,77,Neutral,Cayman Islands Classic,,900,811,2018,649
Iowa,11/21/2017,80,72,Neutral,Cayman Island Classic,,1275,312,2018,649
Buffalo,11/22/2017,94,80,Neutral,Cayman Island Classic,,450,86,2018,649
Dakota St.,11/26/2017,92,60,Home,,,1171,,2018,649
Ole Miss,11/28/2017,99,97,Away,,1 OT,6014,433,2018,649
Missouri St.,12/02/2017,53,73,Neutral,"Sioux Falls, SD (Sanford Pentagon)",,2001,669,2018,649
Wichita St.,12/05/2017,85,95,Away,,,10506,782,2018,649
Concordia (NE),12/08/2017,103,67,Home,,,2105,,2018,649
North Dakota,12/12/2017,99,63,Home,,,1874,494,2018,649
Colorado,12/15/2017,103,112,Away,,2 OT,6933,157,2018,649
Drake,12/19/2017,87,74,Home,,,1525,189,2018,649
UMKC,12/22/2017,85,60,Away,,,1203,2707,2018,649
Presentation,12/30/2017,111,68,Home,,,1129,,2018,649
North Dakota St.,01/03/2018,87,80,Away,,,3182,493,2018,649
Omaha,01/06/2018,101,88,Away,,,3447,464,2018,649
Oral Roberts,01/11/2018,78,75,Home,,,2221,527,2018,649
Denver,01/13/2018,94,72,Home,,,2793,183,2018,649
Western Ill.,01/20/2018,98,70,Away,,,841,771,2018,649
South Dakota,01/24/2018,68,87,Away,,,5004,650,2018,649
Fort Wayne,01/27/2018,78,76,Home,,,3536,308,2018,649
Omaha,01/30/2018,80,60,Home,,,1837,464,2018,649
North Dakota St.,02/01/2018,82,63,Home,,,3377,493,2018,649
Denver,02/08/2018,81,77,Away,,,1555,183,2018,649
Oral Roberts,02/10/2018,85,75,Away,,,2568,527,2018,649
Western Ill.,02/17/2018,82,62,Home,,,2873,771,2018,649
South Dakota,02/22/2018,76,72,Home,,,4138,650,2018,649
Fort Wayne,02/24/2018,97,90,Away,,,1824,308,2018,649
Western Ill.,03/03/2018,66,60,Neutral,"PREMIER Center: Sioux Falls, S.D.",,10771,771,2018,649
North Dakota St.,03/05/2018,78,57,Neutral,"PREMIER Center: Sioux Falls, S.D.",,8835,493,2018,649
South Dakota,03/06/2018,97,87,Neutral,"PREMIER Center, Sioux Falls, S.D.",,11114,650,2018,649
Ohio St.,03/15/2018,73,81,Neutral,"Boise, Idaho (Taco Bell Arena)",,11662,518,2018,649
Fla. Atlantic,11/10/2017,60,59,Home,,,4192,229,2018,651
Morgan St.,11/13/2017,53,63,Home,,,2116,446,2018,651
Stetson,11/15/2017,75,72,Away,,,836,678,2018,651
Indiana,11/19/2017,53,70,Away,,,11629,306,2018,651
Howard,11/22/2017,75,52,Home,,,2080,290,2018,651
Arkansas St.,11/24/2017,72,61,Home,,,2284,30,2018,651
Eastern Mich.,11/26/2017,47,65,Home,,,2050,204,2018,651
Elon,11/30/2017,78,79,Away,,1 OT,1534,1068,2018,651
Appalachian St.,12/02/2017,61,84,Away,,,1506,27,2018,651
FIU,12/11/2017,53,65,Home,,,2040,231,2018,651
Bethune-Cookman,12/14/2017,83,63,Home,,,2091,61,2018,651
Northern Ariz.,12/18/2017,70,56,Home,,,2016,501,2018,651
Charlotte,12/21/2017,78,76,Home,,,2099,458,2018,651
Houston,12/28/2017,60,79,Home,,,2273,288,2018,651
SMU,12/31/2017,39,79,Away,,,6477,663,2018,651
East Carolina,01/03/2018,65,67,Home,,,2148,196,2018,651
Wichita St.,01/07/2018,57,95,Away,,,10506,782,2018,651
Cincinnati,01/13/2018,55,78,Home,,,3609,140,2018,651
East Carolina,01/17/2018,52,90,Away,,,2857,196,2018,651
UCF,01/20/2018,69,71,Home,,,4611,128,2018,651
Tulane,01/25/2018,80,75,Away,,,1717,718,2018,651
Houston,01/28/2018,40,63,Away,,,3260,288,2018,651
Memphis,01/31/2018,74,86,Home,,,2754,404,2018,651
Tulsa,02/04/2018,54,63,Home,,,2484,719,2018,651
UConn,02/07/2018,65,68,Away,,,6636,164,2018,651
Temple,02/10/2018,55,73,Home,,,2576,690,2018,651
UCF,02/14/2018,57,72,Away,,,4310,128,2018,651
Tulsa,02/18/2018,61,73,Away,,,4120,719,2018,651
Tulane,02/24/2018,68,79,Home,,,2228,718,2018,651
Memphis,03/01/2018,75,51,Away,,,5945,404,2018,651
SMU,03/04/2018,65,54,Home,,,2593,663,2018,651
Memphis,03/08/2018,77,79,Neutral,"Amway Center - Orlando, Fla.",,7856,404,2018,651
Mo. Baptist,11/10/2017,81,69,Home,,,1239,,2018,654
Louisiana Tech,11/13/2017,95,96,Away,,1 OT,2456,366,2018,654
Evansville,11/16/2017,50,66,Away,,,3151,219,2018,654
CSUN,11/21/2017,74,59,Neutral,Hard Rock Hotel Riviera Maya,,120,101,2018,654
Montana St.,11/22/2017,82,88,Neutral,Hard Rock Hotel Riviera Maya,,120,440,2018,654
N.C. Central,11/26/2017,70,77,Home,,,645,489,2018,654
Hannibal-La Grange,11/28/2017,83,59,Home,,,815,,2018,654
N.C. Central,12/02/2017,86,77,Away,,,873,489,2018,654
UMKC,12/06/2017,91,87,Home,,,1586,2707,2018,654
Southern Ill.,12/09/2017,75,69,Away,,,4493,659,2018,654
Kansas St.,12/16/2017,71,89,Away,,,7389,327,2018,654
Bradley,12/20/2017,67,75,Home,,,702,72,2018,654
Saint Louis,12/22/2017,48,78,Away,,,8021,609,2018,654
Belmont,12/28/2017,72,94,Home,,,1310,14927,2018,654
Tennessee St.,12/31/2017,77,65,Home,,,615,691,2018,654
Murray St.,01/04/2018,73,89,Away,,,2728,454,2018,654
Austin Peay,01/06/2018,71,76,Away,,,1825,43,2018,654
Morehead St.,01/11/2018,78,75,Home,,,915,444,2018,654
Eastern Ky.,01/13/2018,86,91,Home,,,1206,202,2018,654
SIUE,01/18/2018,86,74,Away,,,1147,660,2018,654
Eastern Ill.,01/20/2018,86,74,Away,,,1369,201,2018,654
Tennessee Tech,01/25/2018,65,76,Away,,,1936,692,2018,654
Jacksonville St.,01/27/2018,60,78,Away,,,2688,315,2018,654
Murray St.,02/01/2018,75,87,Home,,,2035,454,2018,654
Austin Peay,02/03/2018,81,96,Home,,,2234,43,2018,654
Morehead St.,02/08/2018,78,62,Away,,,3315,444,2018,654
UT Martin,02/10/2018,81,77,Away,,1 OT,1897,695,2018,654
Eastern Ill.,02/15/2018,80,73,Home,,,825,201,2018,654
SIUE,02/17/2018,79,74,Home,,,1697,660,2018,654
Eastern Ky.,02/22/2018,88,91,Away,,,1840,202,2018,654
UT Martin,02/24/2018,66,72,Home,,,1702,695,2018,654
Centenary (LA),11/10/2017,99,67,Home,,,717,125,2018,655
Tulane,11/13/2017,66,89,Away,,,1316,718,2018,655
La.-Monroe,11/16/2017,75,86,Away,,,1602,498,2018,655
Valparaiso,11/19/2017,50,83,Away,,,2651,735,2018,655
Kent St.,11/21/2017,70,66,Away,,,1827,331,2018,655
Samford,11/24/2017,77,71,Away,,,561,625,2018,655
Mississippi Val.,11/25/2017,73,59,Neutral,"Birmingham, Ala. (Pete Hanna Center)",,137,432,2018,655
Loyola (LA),11/28/2017,80,53,Home,,,754,,2018,655
UCF,12/12/2017,53,61,Away,,,3449,128,2018,655
Southern-N.O.,12/14/2017,106,77,Home,,,525,,2018,655
Grambling,12/16/2017,67,68,Home,,,425,261,2018,655
Louisiana,12/19/2017,74,82,Away,,,3323,671,2018,655
Notre Dame,12/21/2017,50,86,Away,,,7134,513,2018,655
SFA,12/28/2017,73,62,Home,,,693,676,2018,655
Central Ark.,12/31/2017,73,69,Away,,,731,1004,2018,655
Abilene Christian,01/06/2018,72,70,Away,,,1106,2,2018,655
Lamar University,01/10/2018,63,58,Away,,,1297,346,2018,655
McNeese,01/13/2018,62,71,Home,,,744,402,2018,655
Houston Baptist,01/17/2018,85,69,Home,,,762,287,2018,655
Northwestern St.,01/20/2018,85,58,Home,,,868,508,2018,655
Sam Houston St.,01/24/2018,65,75,Away,,,1238,624,2018,655
Nicholls St.,01/27/2018,67,63,Away,,,1131,483,2018,655
A&M-Corpus Christi,01/31/2018,54,67,Home,,,1023,26172,2018,655
Central Ark.,02/03/2018,89,84,Home,,,769,1004,2018,655
Incarnate Word,02/07/2018,86,68,Away,,,601,2743,2018,655
McNeese,02/10/2018,74,67,Away,,,617,402,2018,655
New Orleans,02/14/2018,71,64,Home,,,816,474,2018,655
Abilene Christian,02/17/2018,68,54,Home,,,1011,2,2018,655
Northwestern St.,02/24/2018,86,62,Away,,,1344,508,2018,655
New Orleans,02/28/2018,68,64,Away,,,1182,474,2018,655
Nicholls St.,03/03/2018,69,57,Home,,,1774,483,2018,655
Sam Houston St.,03/09/2018,89,79,Neutral,"Katy, Texas (Merrell Center)",,2545,624,2018,655
SFA,03/10/2018,55,59,Neutral,"Katy, Texas (Merrell Center)",,3279,676,2018,655
Saint Mary's (CA),03/13/2018,45,89,Away,,2 OT,1249,610,2018,655
Central Okla.,11/10/2017,51,78,Neutral,"Alva, Okla. (Percefull Fieldhouse)",,675,1009,2018,1371
Northeastern St.,11/11/2017,63,75,Neutral,"Alva, Okla. (Percefull Fieldhouse)",,746,12810,2018,1371
Harding,11/16/2017,70,60,Home,,,1025,1116,2018,1371
Arkansas Tech,11/18/2017,82,84,Home,,,1032,947,2018,1371
Missouri Western,11/24/2017,81,80,Neutral,"Stubblefield Center, Fort Smith, Ark.",1 OT,143,9013,2018,1371
Neb.-Kearney,11/25/2017,81,88,Neutral,"Stubblefield Arena, Fort Smith, Ark.",,153,1156,2018,1371
Ark.-Monticello,11/30/2017,68,62,Away,,,640,8411,2018,1371
Southern Ark.,12/02/2017,72,63,Away,,,413,1376,2018,1371
Southern Nazarene,12/06/2017,67,72,Home,,,975,30152,2018,1371
Okla. Christian,12/30/2017,82,89,Home,,1 OT,575,30179,2018,1371
Ouachita Baptist,01/04/2018,78,69,Home,,,653,1289,2018,1371
Henderson St.,01/06/2018,60,58,Home,,,580,1123,2018,1371
Okla. Baptist,01/11/2018,89,86,Away,,,518,30202,2018,1371
Southwestern Okla.,01/13/2018,83,72,Home,,,754,8744,2018,1371
East Central,01/16/2018,86,120,Away,,,1403,8965,2018,1371
Northwestern Okla.,01/18/2018,75,73,Away,,,900,30178,2018,1371
Arkansas Tech,01/25/2018,65,72,Away,,,1192,947,2018,1371
Harding,01/27/2018,67,73,Away,,,902,1116,2018,1371
Southern Ark.,02/01/2018,92,82,Home,,,915,1376,2018,1371
Ark.-Monticello,02/03/2018,68,61,Home,,,787,8411,2018,1371
Henderson St.,02/08/2018,75,96,Away,,,663,1123,2018,1371
Ouachita Baptist,02/10/2018,88,79,Away,,,450,1289,2018,1371
Southwestern Okla.,02/15/2018,96,69,Away,,,641,8744,2018,1371
Okla. Baptist,02/17/2018,88,65,Home,,,1317,30202,2018,1371
East Central,02/20/2018,74,100,Home,,,1725,8965,2018,1371
Southern Nazarene,02/23/2018,54,68,Away,,,409,30152,2018,1371
Northwestern Okla.,02/24/2018,74,77,Home,,,987,30178,2018,1371
Arkansas Tech,03/02/2018,85,83,Neutral,"Bartlesville, Okla. (Bruin Fieldhouse)",,491,947,2018,1371
Southern Nazarene,03/03/2018,86,90,Neutral,"Bartlesville, Okla. (Bruin Fieldhouse)",2 OT,288,30152,2018,1371
Minot St.,11/10/2017,70,84,Neutral,"Lancaster, Texas",,109,30125,2018,1376
MSU Moorhead,11/11/2017,87,72,Neutral,"Lancaster, Texas",,109,1240,2018,1376
Southern Nazarene,11/16/2017,81,90,Away,,,271,30152,2018,1376
Okla. Baptist,11/18/2017,74,77,Away,,,675,30202,2018,1376
Ecclesia,11/20/2017,88,59,Home,,,417,,2018,1376
Baptist Bible (MO),11/27/2017,119,44,Home,,,319,,2018,1376
East Central,11/30/2017,69,84,Home,,,413,8965,2018,1376
Southeastern Okla.,12/02/2017,63,72,Home,,,413,1371,2018,1376
Crowley's Ridge,12/09/2017,108,59,Home,,,127,,2018,1376
Mississippi Col.,12/30/2017,63,66,Away,,,323,429,2018,1376
Northwestern Okla.,01/04/2018,63,84,Away,,,900,30178,2018,1376
Southwestern Okla.,01/06/2018,84,73,Away,,,412,8744,2018,1376
Harding,01/11/2018,88,55,Home,,,315,1116,2018,1376
Arkansas Tech,01/13/2018,80,76,Away,,,1213,947,2018,1376
Ouachita Baptist,01/18/2018,69,64,Home,,,425,1289,2018,1376
Henderson St.,01/20/2018,90,76,Away,,,378,1123,2018,1376
Ark.-Monticello,01/23/2018,69,68,Home,,,473,8411,2018,1376
Okla. Baptist,01/25/2018,84,64,Home,,,641,30202,2018,1376
Southern Nazarene,01/27/2018,60,62,Home,,,738,30152,2018,1376
Southeastern Okla.,02/01/2018,82,92,Away,,,915,1371,2018,1376
East Central,02/03/2018,66,92,Away,,,321,8965,2018,1376
Southwestern Okla.,02/08/2018,85,80,Home,,,824,8744,2018,1376
Northwestern Okla.,02/10/2018,63,65,Home,,,413,30178,2018,1376
Arkansas Tech,02/15/2018,90,80,Home,,,437,947,2018,1376
Harding,02/17/2018,61,67,Away,,,452,1116,2018,1376
Ark.-Monticello,02/20/2018,61,68,Away,,,1132,8411,2018,1376
Henderson St.,02/22/2018,79,68,Home,,,1124,1123,2018,1376
Ouachita Baptist,02/24/2018,72,70,Away,,,800,1289,2018,1376
Northwestern Okla.,03/01/2018,71,76,Neutral,"Bartlesville, Okla. (Bruin Fieldhouse)",,617,30178,2018,1376
Cal St. Fullerton,11/10/2017,84,42,Home,,,6327,97,2018,657
North Dakota St.,11/13/2017,75,65,Home,,,2402,493,2018,657
Vanderbilt,11/19/2017,93,89,Away,,1 OT,8284,736,2018,657
Lehigh,11/22/2017,88,63,Home,,,3125,352,2018,657
Texas A&M,11/26/2017,59,75,Home,,,5347,697,2018,657
SMU,12/02/2017,55,72,Away,,,6918,663,2018,657
Oklahoma,12/08/2017,83,85,Neutral,"Los Angeles, Calif. (Staples Center)",,6456,522,2018,657
Santa Clara,12/14/2017,82,59,Home,,,2712,631,2018,657
UC Santa Barbara,12/17/2017,98,87,Home,,,3519,104,2018,657
Princeton,12/19/2017,93,103,Home,,1 OT,4041,554,2018,657
Akron,12/22/2017,84,53,Neutral,"Stan Sheriff Center - Honolulu, HI",,5918,5,2018,657
Middle Tenn.,12/23/2017,89,84,Neutral,"Stan Sheriff Center - Honolulu, HI",,5811,419,2018,657
New Mexico St.,12/25/2017,77,72,Neutral,"Stan Sheriff Center - Honolulu, HI",,6062,472,2018,657
Washington,12/29/2017,81,88,Home,,,3104,756,2018,657
Washington St.,12/31/2017,89,71,Home,,,2518,754,2018,657
California,01/04/2018,80,62,Away,,,6915,107,2018,657
Stanford,01/07/2018,76,77,Away,,,4087,674,2018,657
Colorado,01/10/2018,70,58,Home,,,3669,157,2018,657
Utah,01/14/2018,84,67,Home,,,4822,732,2018,657
Oregon,01/18/2018,75,70,Away,,,9202,529,2018,657
Oregon St.,01/20/2018,74,67,Away,,,6301,528,2018,657
Stanford,01/24/2018,69,64,Home,,,4116,674,2018,657
California,01/28/2018,77,59,Home,,,6144,107,2018,657
UCLA,02/03/2018,79,82,Away,,,12837,110,2018,657
Arizona St.,02/08/2018,78,80,Away,,,12377,28,2018,657
Arizona,02/10/2018,67,81,Away,,,14644,29,2018,657
Oregon,02/15/2018,72,70,Home,,,4322,529,2018,657
Oregon St.,02/17/2018,72,59,Home,,,4542,528,2018,657
Colorado,02/21/2018,75,64,Away,,,7008,157,2018,657
Utah,02/24/2018,74,58,Away,,,13598,732,2018,657
UCLA,03/03/2018,72,83,Home,,,10258,110,2018,657
Oregon St.,03/08/2018,61,48,Neutral,"T-MOBILE ARENA (LAS VEGAS, NEV.)",,13194,528,2018,657
Oregon,03/09/2018,74,54,Neutral,"T-MOBILE ARENA (LAS VEGAS, NV)",,16596,529,2018,657
Arizona,03/10/2018,61,75,Neutral,"T-MOBILE ARENA (LAS VEGAS, NEV.)",,16501,29,2018,657
UNC Asheville,03/13/2018,103,98,Home,,4 OT,1614,456,2018,657
Western Ky.,03/19/2018,75,79,Home,,2 OT,2130,772,2018,657
Saint Rose,11/15/2017,63,77,Home,,,893,1347,2018,658
Le Moyne,11/18/2017,62,74,Away,,,461,349,2018,658
Concordia (NY),11/21/2017,78,80,Away,,,125,162,2018,658
Merrimack,11/26/2017,82,78,Home,,,127,410,2018,658
New Haven,11/29/2017,75,67,Away,,,637,470,2018,658
Adelphi,12/02/2017,82,86,Away,,,275,3,2018,658
American Int'l,12/05/2017,73,68,Home,,,1045,22,2018,658
Pace,12/09/2017,94,79,Home,,,312,533,2018,658
Dominican (NY),12/14/2017,69,64,Away,,,125,8956,2018,658
Caldwell,12/16/2017,70,74,Away,,,175,995,2018,658
USciences,12/19/2017,64,54,Home,,,208,28594,2018,658
Merrimack,01/03/2018,69,80,Away,,,260,410,2018,658
Southern N.H.,01/06/2018,75,70,Home,,,477,468,2018,658
St. Anselm,01/09/2018,69,93,Away,,,322,593,2018,658
Stonehill,01/13/2018,80,96,Home,,,406,682,2018,658
Franklin Pierce,01/17/2018,81,89,Away,,,154,241,2018,658
Bentley,01/20/2018,75,67,Away,,,358,56,2018,658
Assumption,01/23/2018,77,64,Home,,,730,36,2018,658
Saint Michael's,01/27/2018,84,74,Home,,,503,613,2018,658
New Haven,01/31/2018,94,75,Home,,,884,470,2018,658
Saint Rose,02/03/2018,91,83,Away,,,356,1347,2018,658
American Int'l,02/06/2018,70,47,Away,,,291,22,2018,658
Le Moyne,02/10/2018,70,80,Home,,,543,349,2018,658
Jefferson,02/12/2018,73,71,Home,,,788,543,2018,658
Adelphi,02/14/2018,79,68,Home,,,679,3,2018,658
Pace,02/17/2018,60,67,Away,,,343,533,2018,658
Southern N.H.,02/23/2018,76,74,Home,,,317,468,2018,658
St. Anselm,02/25/2018,86,93,Away,,,513,593,2018,658
Winthrop,11/10/2017,81,66,Away,,,3365,792,2018,659
Ill.-Springfield,11/18/2017,69,64,Home,,,4166,30050,2018,659
Louisville,11/21/2017,42,84,Away,,,18046,367,2018,659
Murray St.,11/25/2017,73,81,Away,,,3062,454,2018,659
SIUE,11/29/2017,86,59,Home,,,3333,660,2018,659
San Jose St.,12/02/2017,76,58,Home,,,4026,630,2018,659
Saint Louis,12/06/2017,69,74,Away,,,5633,609,2018,659
Southeast Mo. St.,12/09/2017,69,75,Home,,,4493,654,2018,659
Jackson St.,12/13/2017,69,51,Home,,,2151,314,2018,659
Lamar University,12/17/2017,71,61,Home,,,2136,346,2018,659
N.C. A&T,12/19/2017,102,64,Home,,,3058,488,2018,659
Nevada,12/22/2017,64,86,Neutral,"Orleans Arena, Las Vegas, NV",,1045,466,2018,659
Duquesne,12/23/2017,74,64,Neutral,"Orleans Arena, Las Vegas, NV",,1023,194,2018,659
UNI,12/28/2017,56,53,Away,,,4933,504,2018,659
Drake,12/31/2017,67,70,Home,,,4230,189,2018,659
Evansville,01/03/2018,65,63,Home,,,4622,219,2018,659
Valparaiso,01/06/2018,72,83,Away,,,2966,735,2018,659
Bradley,01/09/2018,62,68,Away,,,5319,72,2018,659
Illinois St.,01/13/2018,74,70,Home,,,3227,299,2018,659
Loyola Chicago,01/17/2018,65,79,Away,,,2439,371,2018,659
UNI,01/21/2018,64,53,Home,,,3254,504,2018,659
Indiana St.,01/24/2018,82,77,Home,,,3929,305,2018,659
Missouri St.,01/27/2018,79,77,Away,,,6724,669,2018,659
Drake,01/30/2018,78,67,Away,,,3198,189,2018,659
Valparaiso,02/03/2018,65,59,Home,,,5694,735,2018,659
Illinois St.,02/08/2018,68,76,Away,,1 OT,4948,299,2018,659
Bradley,02/11/2018,74,57,Home,,,4830,72,2018,659
Missouri St.,02/14/2018,81,80,Home,,1 OT,4285,669,2018,659
Indiana St.,02/17/2018,76,72,Away,,1 OT,3994,305,2018,659
Loyola Chicago,02/21/2018,56,75,Home,,,6036,371,2018,659
Evansville,02/24/2018,44,75,Away,,,4312,219,2018,659
Missouri St.,03/02/2018,67,63,Neutral,"Scottrade Center, St. Louis, MO",,6410,669,2018,659
Illinois St.,03/03/2018,68,76,Neutral,"Scottrade Center, St. Louis, MO",1 OT,8415,299,2018,659
Augustana (SD),11/03/2017,73,77,Neutral,"Evansville, Ind. (Ford Center)",,826,41,2018,661
Ky. Wesleyan,11/04/2017,88,75,Neutral,"Evansville, IN (Ford Center)",,1050,333,2018,661
Hillsdale,11/10/2017,70,77,Neutral,"Osborne Hall; Canton, Ohio",,65,280,2018,661
Malone,11/11/2017,87,76,Away,,,340,30137,2018,661
Brescia,11/14/2017,93,67,Home,,,1027,,2018,661
Fisk,11/20/2017,72,65,Home,,,1075,,2018,661
Martin Methodist,11/25/2017,84,56,Home,,,750,,2018,661
Lewis,11/30/2017,84,75,Home,,1 OT,1407,354,2018,661
UIndy,12/02/2017,73,67,Away,,,647,309,2018,661
Urbana,12/15/2017,95,69,Home,,,517,30104,2018,661
West Tex. A&M,12/18/2017,62,65,Neutral,"Doolittle Center - Las Vegas, Nev.",,124,767,2018,661
Midwestern St.,12/19/2017,78,70,Neutral,"Las Vegas, Nev.",,208,1222,2018,661
Lake Superior St.,12/30/2017,94,77,Home,,,1175,345,2018,661
Ohio Valley,12/31/2017,95,69,Home,,,1085,15207,2018,661
Mo.-St. Louis,01/04/2018,84,73,Home,,1 OT,1157,436,2018,661
Drury,01/06/2018,61,71,Away,,,1246,1057,2018,661
UIndy,01/11/2018,87,65,Home,,,1257,309,2018,661
Bellarmine,01/15/2018,62,78,Away,,,1842,52,2018,661
Missouri S&T,01/18/2018,98,78,Home,,,1321,435,2018,661
Truman,01/20/2018,85,76,Home,,,2275,499,2018,661
Wis.-Parkside,01/25/2018,74,55,Home,,,1618,799,2018,661
McKendree,01/27/2018,86,56,Away,,,844,30138,2018,661
Maryville (MO),02/01/2018,61,59,Home,,,1520,395,2018,661
Quincy,02/03/2018,92,65,Home,,,2437,561,2018,661
Ill.-Springfield,02/08/2018,70,79,Away,,,282,30050,2018,661
Bellarmine,02/10/2018,48,93,Home,,,2600,52,2018,661
William Jewell,02/15/2018,81,94,Away,,,572,30120,2018,661
Rockhurst,02/17/2018,70,75,Away,,,425,1328,2018,661
Wis.-Parkside,02/22/2018,68,67,Away,,,377,799,2018,661
Lewis,02/24/2018,52,73,Away,,,629,354,2018,661
Drury,03/02/2018,72,79,Neutral,"Edwardsville, IL (Vadalabene Center)",,407,1057,2018,661
U New England,11/15/2017,97,88,Away,,,594,1255,2018,662
Coast Guard,11/18/2017,40,91,Away,,,275,722,2018,662
Connecticut Col.,11/19/2017,62,78,Away,,,123,163,2018,662
Bates,11/21/2017,46,55,Home,,,224,50,2018,662
